Date,Open,High,Low,Close,Adj Close,Volume
2015-10-16,5.850000,5.900000,5.850000,5.900000,5.900000,1300
2015-10-19,5.700000,6.000000,5.700000,6.000000,6.000000,500
2015-10-20,5.750000,5.850000,5.750000,5.850000,5.850000,900
2015-10-21,5.850000,5.850000,5.850000,5.850000,5.850000,0
2015-10-22,5.600000,6.000000,5.600000,6.000000,6.000000,500
2015-10-23,5.650000,5.900000,5.650000,5.900000,5.900000,0
2015-10-26,5.650000,5.900000,5.500000,5.500000,5.500000,2100
2015-10-27,5.900000,5.900000,5.750000,5.750000,5.750000,1800
2015-10-28,5.900000,5.900000,5.800000,5.800000,5.800000,0
2015-10-29,5.850000,5.850000,5.750000,5.800000,5.800000,3500
2015-10-30,5.650000,5.800000,5.650000,5.750000,5.750000,300
2015-11-02,5.750000,5.950000,5.750000,5.950000,5.950000,2600
2015-11-03,5.950000,6.000000,5.900000,6.000000,6.000000,4200
2015-11-04,5.950000,5.950000,5.900000,5.900000,5.900000,500
2015-11-05,6.000000,6.400000,6.000000,6.300000,6.300000,5800
2015-11-06,6.200000,6.300000,6.200000,6.250000,6.250000,800
2015-11-09,6.250000,6.250000,6.100000,6.250000,6.250000,1400
2015-11-10,8.250000,8.250000,6.650000,6.950000,6.950000,67600
2015-11-11,6.850000,7.200000,6.750000,6.750000,6.750000,6000
2015-11-12,6.750000,6.750000,6.600000,6.750000,6.750000,1700
2015-11-13,6.950000,6.950000,6.550000,6.850000,6.850000,1000
2015-11-16,6.950000,6.950000,6.550000,6.600000,6.600000,900
2015-11-17,6.500000,6.800000,6.500000,6.700000,6.700000,300
2015-11-18,6.550000,6.550000,6.550000,6.550000,6.550000,900
2015-11-19,6.650000,6.700000,6.600000,6.700000,6.700000,300
2015-11-20,6.600000,6.600000,6.500000,6.500000,6.500000,1600
